"Any","Codi municipi","Municipi","Comarca","Població","Autocompostatge","Matèria orgànica","Poda i jardineria","Paper i cartró","Vidre","Envasos lleugers","Residus voluminosos + fusta","RAEE","Ferralla","Olis vegetals","Tèxtil","Runes","Residus en Petites Quantitats (RPQ)","Piles","Medicaments","Altres recollides selectives","Total Recollida Selectiva","R.S. / R.M. % total","Kg/hab/any recollida selectiva","Resta a Dipòsit","Resta a Incineració","Resta a Tractament Mecànic Biològic","Resta (sense desglossar)","Suma Fracció Resta","F.R. / R.M. %","Generació Residus Municipal Totals","Kg / hab / dia","Kg / hab / any"
"2020","431482","Tarragona","Tarragonès","136.496","0,00","3.673,04","2.511,60","3.780,52","2.554,26","3.407,95","3.882,73","476,29","75,75","24,02","303,25","299,35","27,93","5,28","12,40","71,05","21.105,43","33,51","154,62","59,38","40.696,26","1.112,64","0,00","41.868,28","66,49","62.973,71","1,26","461,36"
"2020","252173","Tàrrega","Urgell","17.445","0,00","935,83","7,94","920,86","304,75","281,53","248,63","115,97","40,28","3,37","137,30","69,42","2,34","1,50","1,70","168,87","3.240,29","40,55","185,74","4.750,81","0,00","0,00","0,00","4.750,81","59,45","7.991,10","1,25","458,07"
"2020","252189","Tarrés","Garrigues","102","0,00","7,54","0,00","3,81","3,55","3,60","4,96","0,63","0,06","0,10","0,00","0,00","0,00","0,02","0,01","0,20","24,48","57,60","239,97","18,02","0,00","0,00","0,00","18,02","42,40","42,50","1,14","416,64"
"2020","252192","Tarroja de Segarra","Segarra","188","0,20","16,94","0,00","8,39","4,83","6,83","2,55","1,28","0,16","0,00","0,00","0,00","0,01","0,02","0,02","0,03","41,26","33,83","219,47","80,72","0,00","0,00","0,00","80,72","66,17","121,98","1,78","648,83"
"2020","82750","Tavèrnoles","Osona","322","1,40","68,20","0,00","34,55","12,52","19,87","26,48","1,06","0,00","0,00","1,03","0,00","0,00","0,01","0,04","0,00","165,15","86,55","512,89","1,48","0,00","24,18","0,00","25,66","13,45","190,81","1,62","592,58"
"2020","82802","Tavertet","Osona","105","6,90","0,00","0,00","11,04","13,10","6,35","7,54","0,35","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","45,29","60,52","431,33","0,59","0,00","28,95","0,00","29,54","39,48","74,83","1,95","712,67"
"2020","82819","Teià","Maresme","6.427","0,00","624,52","305,77","236,40","234,32","230,91","531,77","40,89","26,92","2,00","47,08","265,64","4,92","0,84","0,70","4,98","2.557,65","62,76","397,95","0,00","261,20","1.256,16","0,00","1.517,36","37,24","4.075,01","1,74","634,05"
"2020","252206","Térmens","Noguera","1.360","0,00","109,89","3,42","55,03","30,11","46,48","22,74","4,14","1,66","0,20","5,37","6,48","0,18","0,09","0,13","0,32","286,24","53,75","210,47","246,29","0,00","0,00","0,00","246,29","46,25","532,53","1,07","391,57"
"2020","171962","Terrades","Alt Empordà","338","0,00","33,86","5,91","9,99","10,91","11,80","36,63","1,26","2,29","0,00","0,00","9,63","0,14","0,01","0,02","0,13","122,59","81,53","362,68","0,00","0,00","27,77","0,00","27,77","18,47","150,36","1,22","444,84"
"2020","82798","Terrassa","Vallès Occidental","223.627","142,40","9.823,98","320,84","7.743,89","4.260,24","5.621,29","6.287,44","1.281,05","183,51","66,41","687,04","358,47","27,08","11,54","24,45","66,58","36.906,21","42,17","165,03","71,84","0,00","50.545,34","0,00","50.617,18","57,83","87.523,39","1,07","391,38"
"2020","82824","Tiana","Maresme","8.945","38,60","869,80","582,59","312,07","295,97","304,26","269,20","83,82","65,98","2,45","42,87","377,44","11,83","0,97","0,98","319,61","3.578,44","86,74","400,05","0,00","25,82","521,10","0,00","546,92","13,26","4.125,36","1,26","461,19"
"2020","252213","Tírvia","Pallars Sobirà","134","1,50","0,00","4,99","3,57","5,73","3,14","5,65","1,34","1,18","0,06","0,37","1,96","0,15","0,05","0,01","1,70","31,40","32,60","234,30","64,92","0,00","0,00","0,00","64,92","67,40","96,32","1,97","718,78"
"2020","252228","Tiurana","Noguera","77","0,00","0,53","0,01","1,21","1,37","1,31","0,97","0,32","0,19","0,00","0,00","0,23","0,01","0,00","0,01","0,01","6,17","55,04","80,13","5,04","0,00","0,00","0,00","5,04","44,96","11,21","0,40","145,59"
"2020","431495","Tivenys","Baix Ebre","902","0,00","65,00","6,68","26,29","20,59","16,04","23,50","8,12","3,69","0,00","2,30","27,63","0,76","0,04","0,08","0,40","201,13","49,04","222,98","209,00","0,00","0,00","0,00","209,00","50,96","410,13","1,25","454,69"
"2020","431508","Tivissa","Ribera d'Ebre","1.619","0,00","72,74","3,75","54,30","51,48","48,88","22,69","7,51","1,18","0,21","0,00","0,00","0,10","0,09","0,15","0,01","263,08","38,34","162,49","423,03","0,00","0,00","0,00","423,03","61,66","686,11","1,16","423,79"
"2020","82830","Tona","Osona","8.356","10,90","1.124,34","46,94","476,76","198,05","411,42","365,29","70,96","36,69","5,00","19,89","169,63","14,14","0,82","0,91","24,63","2.976,38","73,63","356,20","0,00","0,00","1.066,16","0,00","1.066,16","26,37","4.042,54","1,33","483,79"
"2020","252234","Torà","Segarra","1.237","2,20","110,87","0,00","44,41","35,05","41,77","16,75","8,39","1,07","0,00","0,00","0,00","0,09","0,12","0,12","0,23","261,07","56,63","211,05","199,94","0,00","0,00","0,00","199,94","43,37","461,01","1,02","372,69"
"2020","82845","Tordera","Maresme","17.519","287,10","995,58","1.044,49","278,62","223,82","440,18","1.664,92","77,67","0,00","1,03","35,71","312,40","5,43","1,79","1,92","1,90","5.372,55","48,31","306,67","264,00","0,00","5.483,38","0,00","5.747,38","51,69","11.119,93","1,74","634,74"
"2020","82858","Torelló","Osona","14.400","10,60","983,85","13,56","1.401,10","326,07","677,43","591,91","71,34","42,72","1,93","40,92","112,81","7,25","1,06","1,57","15,20","4.299,32","64,22","298,56","52,10","0,00","2.342,87","0,00","2.394,97","35,78","6.694,29","1,27","464,88"
"2020","252249","Torms, els","Garrigues","138","0,00","11,80","0,00","4,11","3,89","3,37","8,18","0,16","0,02","0,07","2,36","0,00","0,00","0,02","0,01","0,00","33,99","64,09","246,33","19,05","0,00","0,00","0,00","19,05","35,91","53,04","1,05","384,38"
"2020","252252","Tornabous","Urgell","822","0,00","45,59","0,00","13,50","19,46","13,10","32,58","1,48","0,00","0,00","2,95","0,00","0,00","0,05","0,08","0,00","128,79","34,94","156,68","239,78","0,00","0,00","0,00","239,78","65,06","368,57","1,23","448,38"
"2020","252271","Torre de Cabdella, la","Pallars Jussà","759","18,60","0,00","0,16","30,28","20,28","16,23","28,68","4,94","3,08","0,48","0,39","0,08","0,25","0,09","0,07","2,07","125,68","37,10","165,59","213,10","0,00","0,00","0,00","213,10","62,90","338,78","1,22","446,35"
"2020","82861","Torre de Claramunt, la","Anoia","3.741","58,00","478,20","442,26","107,05","116,93","186,96","306,21","22,32","0,02","0,45","11,74","90,44","0,59","0,54","0,38","6,22","1.828,31","92,38","488,72","150,77","0,00","0,00","0,00","150,77","7,62","1.979,08","1,45","529,02"
"2020","431515","Torre de Fontaubella, la","Priorat","131","0,00","10,52","0,06","4,68","4,41","4,21","7,59","0,20","0,01","0,00","0,64","0,00","0,00","0,00","0,01","0,00","32,34","56,13","246,89","25,28","0,00","0,00","0,00","25,28","43,87","57,62","1,21","439,87"
"2020","431520","Torre de l'Espanyol, la","Ribera d'Ebre","601","0,00","72,25","0,03","20,71","19,49","18,64","13,02","2,10","0,01","0,00","1,84","0,00","0,01","0,02","0,05","0,00","148,17","60,88","246,54","95,21","0,00","0,00","0,00","95,21","39,12","243,38","1,11","404,96"
"2020","252265","Torrebesses","Segrià","267","0,00","21,13","0,00","8,37","7,04","8,52","3,81","1,49","0,31","0,01","2,05","2,23","0,03","0,01","0,03","0,26","55,29","71,72","207,09","21,80","0,00","0,00","0,00","21,80","28,28","77,09","0,79","288,74"
"2020","431536","Torredembarra","Tarragonès","16.567","0,00","870,18","681,06","501,59","470,13","431,64","759,27","100,54","26,78","23,04","42,69","190,79","0,38","0,15","1,51","4,17","4.103,92","40,63","247,72","0,00","5.996,56","0,00","0,00","5.996,56","59,37","10.100,48","1,67","609,67"
"2020","252287","Torrefarrera","Segrià","4.694","0,00","278,04","85,24","164,27","114,10","150,51","72,90","16,73","0,00","0,00","12,71","39,26","0,00","0,26","0,46","7,85","942,33","42,27","200,75","1.286,80","0,00","0,00","0,00","1.286,80","57,73","2.229,13","1,30","474,89"
"2020","259078","Torrefeta i Florejacs","Segarra","607","2,00","54,39","0,00","27,09","15,57","22,06","8,22","4,12","0,52","0,00","0,00","0,00","0,05","0,06","0,06","0,11","134,25","34,00","221,16","260,61","0,00","0,00","0,00","260,61","66,00","394,86","1,78","650,51"
"2020","252304","Torregrossa","Pla d'Urgell","2.179","0,00","183,63","0,87","55,70","55,67","73,78","22,86","11,12","2,13","0,43","5,54","5,46","0,57","0,23","0,21","0,84","419,05","50,28","192,31","414,39","0,00","0,00","0,00","414,39","49,72","833,44","1,05","382,49"
"2020","252311","Torrelameu","Noguera","735","0,00","65,99","3,32","21,05","19,72","20,39","0,28","2,25","0,00","0,00","4,40","0,51","0,10","0,05","0,07","4,16","142,29","47,55","193,59","156,94","0,00","0,00","0,00","156,94","52,45","299,23","1,12","407,11"
"2020","82877","Torrelavit","Alt Penedès","1.422","0,00","102,51","18,90","47,77","60,03","51,60","47,12","9,69","8,82","0,35","4,25","43,86","0,00","0,09","0,16","35,03","430,17","58,59","302,51","304,00","0,00","0,00","0,00","304,00","41,41","734,17","1,41","516,29"
"2020","82883","Torrelles de Foix","Alt Penedès","2.398","6,00","98,74","58,88","47,08","65,99","46,63","126,18","13,31","3,11","0,19","7,37","111,20","1,24","0,15","0,26","6,07","592,41","35,51","247,04","1.076,00","0,00","0,00","0,00","1.076,00","64,49","1.668,41","1,91","695,75"
"2020","82896","Torrelles de Llobregat","Baix Llobregat","6.073","38,50","443,00","270,76","158,84","171,12","230,69","124,47","44,02","39,89","2,51","25,00","191,84","8,17","1,00","0,66","77,56","1.828,03","71,97","301,01","612,83","99,09","0,00","0,00","711,92","28,03","2.539,95","1,15","418,24"
"2020","171978","Torrent","Baix Empordà","164","2,00","23,61","0,33","13,91","17,84","8,94","1,11","0,77","0,22","0,01","0,02","0,79","0,07","0,01","0,01","0,05","69,69","36,94","424,91","0,00","0,00","118,95","0,00","118,95","63,06","188,64","3,15","1.150,22"
"2020","252326","Torres de Segre","Segrià","2.366","0,00","128,60","0,00","56,56","56,58","69,42","0,00","8,38","0,00","0,00","5,05","0,00","0,00","0,13","0,23","0,00","324,95","35,48","137,34","590,92","0,00","0,00","0,00","590,92","64,52","915,87","1,06","387,10"
"2020","252332","Torre-serona","Segrià","398","0,00","22,80","0,00","12,32","8,98","10,06","0,00","1,41","0,00","0,00","0,00","0,00","0,00","0,02","0,04","0,00","55,63","32,77","139,77","114,11","0,00","0,00","0,00","114,11","67,23","169,74","1,17","426,48"
"2020","171984","Torroella de Fluvià","Alt Empordà","703","3,00","9,94","5,91","22,25","20,28","17,80","28,45","1,91","2,29","0,00","0,00","9,63","0,14","0,02","0,05","0,13","121,80","26,61","173,25","0,00","0,00","335,86","0,00","335,86","73,39","457,66","1,78","651,01"
"2020","171997","Torroella de Montgrí","Baix Empordà","11.836","18,60","736,06","420,12","530,54","495,98","345,80","641,24","150,54","88,38","1,90","20,43","0,68","4,27","1,33","0,94","43,57","3.500,38","40,74","295,74","5.091,08","0,00","0,00","0,00","5.091,08","59,26","8.591,46","1,99","725,88"
"2020","431541","Torroja del Priorat","Priorat","152","0,00","0,00","2,89","5,05","5,25","4,55","3,54","1,17","0,53","0,04","0,00","0,00","0,16","0,02","0,01","0,03","23,24","24,42","152,87","71,91","0,00","0,00","0,00","71,91","75,58","95,15","1,71","625,96"
"2020","172001","Tortellà","Garrotxa","818","8,20","31,50","51,38","29,61","24,00","33,22","24,12","3,08","2,87","0,10","2,47","6,44","0,47","0,08","0,06","0,91","218,50","57,07","267,12","164,34","0,00","0,00","0,00","164,34","42,93","382,84","1,28","468,02"
"2020","431554","Tortosa","Baix Ebre","33.439","0,00","1.230,16","671,00","1.251,11","597,60","721,55","389,00","193,03","67,30","8,74","69,74","389,06","0,00","0,81","3,04","10,08","5.602,22","37,64","167,54","9.281,57","0,00","0,00","0,00","9.281,57","62,36","14.883,79","1,22","445,10"
"2020","172018","Toses","Ripollès","168","0,00","3,26","0,00","3,14","8,33","4,21","6,52","0,45","0,00","0,00","0,00","2,17","0,00","0,01","0,01","0,00","28,10","29,45","167,25","0,00","0,00","67,31","0,00","67,31","70,55","95,41","1,56","567,91"
"2020","172023","Tossa de Mar","Selva","5.818","7,10","974,36","215,26","332,21","333,96","306,96","431,98","85,40","55,60","1,95","13,97","774,98","6,06","0,48","0,42","0,83","3.541,52","58,92","608,72","0,00","0,00","2.468,98","0,00","2.468,98","41,08","6.010,50","2,83","1.033,09"
"2020","252347","Tremp","Pallars Jussà","5.911","14,00","268,20","1,39","263,05","233,89","160,45","522,33","52,02","41,98","7,58","21,24","4,13","7,79","2,49","0,58","20,32","1.621,43","45,23","274,31","1.963,45","0,00","0,00","0,00","1.963,45","54,77","3.584,88","1,66","606,48"
"2020","172044","Ullà","Baix Empordà","1.177","2,40","46,76","66,51","49,18","35,65","20,37","56,95","7,54","9,63","0,42","3,63","76,36","2,93","0,06","0,09","0,14","378,62","51,64","321,69","0,00","0,00","354,60","0,00","354,60","48,36","733,22","1,71","622,96"
"2020","82900","Ullastrell","Vallès Occidental","2.089","0,00","159,91","24,48","74,02","68,24","68,54","54,04","15,84","2,84","1,08","6,30","6,72","1,65","0,06","0,23","0,94","484,87","55,04","232,11","2,99","0,00","393,08","0,00","396,07","44,96","880,94","1,16","421,71"
"2020","172057","Ullastret","Baix Empordà","274","1,60","25,44","1,34","11,66","18,09","9,77","4,55","1,68","0,93","0,06","0,07","3,25","0,27","0,02","0,02","0,22","78,97","40,80","288,22","0,00","0,00","114,60","0,00","114,60","59,20","193,57","1,94","706,47"
"2020","431567","Ulldecona","Montsià","6.525","0,00","488,22","29,34","162,27","133,62","178,78","126,28","57,90","13,44","1,46","14,24","152,88","1,70","0,26","0,62","1,35","1.362,35","49,81","208,79","1.372,75","0,00","0,00","0,00","1.372,75","50,19","2.735,10","1,15","419,17"
"2020","431573","Ulldemolins","Priorat","398","0,00","42,62","0,00","13,42","12,62","12,08","0,47","0,69","0,00","0,00","1,90","0,00","0,00","0,01","0,04","0,00","83,85","44,70","210,68","103,75","0,00","0,00","0,00","103,75","55,30","187,60","1,29","471,36"
"2020","172039","Ultramort","Baix Empordà","225","0,80","21,02","32,18","11,61","13,64","10,02","2,47","1,19","0,50","0,03","1,42","1,76","0,15","0,02","0,02","0,12","96,95","47,63","430,89","0,00","0,00","106,60","0,00","106,60","52,37","203,55","2,48","904,66"
"2020","172060","Urús","Cerdanya","196","0,00","8,14","0,00","9,87","9,83","6,49","2,66","0,75","1,57","0,00","0,02","0,69","0,16","0,01","0,02","0,03","40,24","25,11","205,29","6,62","113,36","0,00","0,00","119,98","74,89","160,22","2,24","817,44"
"2020","82917","Vacarisses","Vallès Occidental","6.832","311,00","619,09","581,67","173,74","223,82","331,84","521,00","73,02","46,85","1,41","25,34","305,48","7,37","0,18","0,75","6,07","3.228,63","85,24","472,57","5,38","0,00","553,63","0,00","559,01","14,76","3.787,63","1,52","554,40"
"2020","170144","Vajol, la","Alt Empordà","89","1,20","0,00","5,91","2,94","3,21","1,78","11,79","0,82","2,29","0,00","0,00","9,63","0,14","0,00","0,01","0,13","39,85","44,52","447,76","0,00","0,00","49,66","0,00","49,66","55,48","89,51","2,76","1.005,68"
"2020","172082","Vall de Bianya, la","Garrotxa","1.275","8,00","103,55","13,34","65,87","66,32","55,88","59,88","4,79","4,46","0,16","0,81","10,01","0,74","0,12","0,09","1,42","395,44","55,21","310,15","320,82","0,00","0,00","0,00","320,82","44,79","716,26","1,54","561,77"
"2020","250432","Vall de Boí, la","Alta Ribagorça","1.019","2,30","94,20","0,00","62,72","65,79","38,36","63,62","12,31","13,37","0,51","1,93","3,16","1,07","0,04","0,10","12,41","371,90","56,06","364,97","291,49","0,00","0,00","0,00","291,49","43,94","663,39","1,78","651,02"
"2020","259010","Vall de Cardós","Pallars Sobirà","350","14,80","28,01","13,84","17,14","18,06","12,67","15,69","3,68","3,28","0,16","1,02","5,43","0,41","0,14","0,03","4,71","139,07","60,96","397,35","89,05","0,00","0,00","0,00","89,05","39,04","228,12","1,79","651,78"
"2020","172076","Vall d'en Bas, la","Garrotxa","3.093","0,00","197,41","54,14","111,34","106,11","117,20","91,03","11,62","10,83","0,39","9,17","24,29","1,79","0,30","0,22","3,44","739,29","48,77","239,02","776,54","0,00","0,00","0,00","776,54","51,23","1.515,83","1,34","490,08"
"2020","82922","Vallbona d'Anoia","Anoia","1.357","0,00","30,39","0,00","17,22","20,92","39,16","0,00","4,32","0,00","0,00","2,29","0,00","0,00","0,08","0,14","0,00","114,52","19,22","84,39","481,48","0,00","0,00","0,00","481,48","80,78","596,00","1,20","439,21"
"2020","252385","Vallbona de les Monges","Urgell","243","0,00","13,23","0,00","11,84","12,90","9,39","16,55","0,44","0,00","0,39","1,18","0,00","0,00","0,02","0,02","0,00","65,96","55,45","271,43","52,99","0,00","0,00","0,00","52,99","44,55","118,95","1,34","489,50"
"2020","82938","Vallcebre","Berguedà","249","3,50","0,00","0,24","10,02","21,22","10,90","8,07","1,27","3,06","0,54","1,57","2,07","0,09","0,03","0,03","0,21","62,81","63,37","252,24","36,31","0,00","0,00","0,00","36,31","36,63","99,12","1,09","398,06"
"2020","431589","Vallclara","Conca de Barberà","88","0,00","6,33","0,00","4,39","3,74","3,49","2,70","0,42","0,03","0,00","0,15","2,22","0,00","0,01","0,01","0,05","23,54","48,87","267,45","24,62","0,00","0,00","0,00","24,62","51,13","48,15","1,50","547,21"
"2020","252402","Vallfogona de Balaguer","Noguera","1.906","0,00","124,30","31,89","73,64","54,07","68,39","41,77","5,80","1,89","0,38","5,66","1,72","0,29","0,12","0,19","0,44","410,54","51,30","215,40","389,77","0,00","0,00","0,00","389,77","48,70","800,31","1,15","419,89"
"2020","171707","Vallfogona de Ripollès","Ripollès","196","0,00","7,59","0,00","11,83","5,55","7,00","7,95","2,51","3,05","0,05","0,19","0,99","0,10","0,01","0,01","0,75","47,59","56,61","242,79","0,00","0,00","36,48","0,00","36,48","43,39","84,07","1,18","428,91"
"2020","431592","Vallfogona de Riucorb","Conca de Barberà","77","0,00","24,71","1,94","5,83","5,35","4,39","5,34","1,06","0,94","0,04","0,35","4,32","0,05","0,02","0,01","0,33","54,68","50,55","710,15","53,49","0,00","0,00","0,00","53,49","49,45","108,17","3,85","1.404,86"
"2020","82943","Vallgorguina","Vallès Oriental","2.988","0,00","157,79","8,43","79,60","72,71","77,27","195,39","11,88","1,39","0,36","7,35","31,73","1,20","0,44","0,33","1,27","647,14","37,13","216,58","0,00","0,00","1.095,82","0,00","1.095,82","62,87","1.742,96","1,60","583,32"
"2020","82956","Vallirana","Baix Llobregat","15.312","6,40","635,99","775,00","415,05","331,66","346,08","956,92","155,12","67,22","3,90","49,84","951,72","19,82","4,81","1,67","39,75","4.760,95","50,17","310,93","0,00","0,00","4.728,12","0,00","4.728,12","49,83","9.489,07","1,70","619,71"
"2020","172095","Vall-llobrega","Baix Empordà","897","9,00","90,02","57,97","40,33","43,32","27,44","1,95","3,58","0,40","0,02","0,03","1,39","0,12","0,05","0,07","0,09","275,78","40,63","307,45","402,94","0,00","0,00","0,00","402,94","59,37","678,72","2,07","756,65"
"2020","431606","Vallmoll","Alt Camp","1.774","0,00","74,89","199,86","42,61","34,24","50,44","78,07","8,57","2,79","0,16","3,49","17,89","0,48","0,13","0,16","0,69","514,47","48,35","290,00","0,00","0,00","549,68","0,00","549,68","51,65","1.064,15","1,64","599,86"
"2020","82969","Vallromanes","Vallès Oriental","2.558","27,00","70,74","371,49","89,69","98,92","79,41","162,62","7,85","0,07","0,28","1,12","47,71","0,51","0,21","0,28","0,60","958,49","46,42","374,70","0,00","0,00","1.106,22","0,00","1.106,22","53,58","2.064,71","2,21","807,16"
"2020","431613","Valls","Alt Camp","24.477","20,60","1.567,01","130,36","952,70","579,56","602,56","689,56","158,72","64,56","4,62","102,01","945,82","12,78","3,47","2,22","19,17","5.855,71","44,66","239,23","0,00","7.257,50","0,00","0,00","7.257,50","55,34","13.113,21","1,47","535,74"
"2020","259062","Valls d'Aguilar, les","Alt Urgell","245","0,00","3,36","0,00","3,75","2,24","2,82","0,00","1,20","0,00","0,00","0,00","0,00","0,00","0,02","0,02","0,00","13,41","23,40","54,75","43,90","0,00","0,00","0,00","43,90","76,60","57,31","0,64","233,93"
"2020","252398","Valls de Valira, les","Alt Urgell","784","0,00","70,13","5,21","38,39","24,88","29,30","18,74","11,46","2,94","0,17","0,08","7,78","0,32","0,11","0,08","6,79","216,40","57,48","276,02","160,07","0,00","0,00","0,00","160,07","42,52","376,47","1,32","480,19"
"2020","431628","Vandellòs i l'Hospitalet de l'Infant","Baix Camp","6.603","0,00","691,36","187,61","286,71","230,71","268,10","355,18","24,27","0,21","0,32","27,91","157,24","13,33","0,30","0,60","4,08","2.247,92","55,97","340,44","0,00","0,00","1.768,53","0,00","1.768,53","44,03","4.016,45","1,67","608,28"
"2020","259097","Vansa i Fórnols, la","Alt Urgell","149","0,00","13,33","1,00","7,30","4,74","5,57","3,58","2,19","0,56","0,03","0,02","1,49","0,06","0,02","0,01","1,30","41,19","57,52","276,42","30,42","0,00","0,00","0,00","30,42","42,48","71,61","1,32","480,58"
"2020","82975","Veciana","Anoia","175","5,00","8,80","0,00","5,50","5,82","7,88","2,39","0,56","0,00","0,00","0,00","0,00","0,00","0,01","0,02","0,00","35,98","63,54","205,57","20,64","0,00","0,00","0,00","20,64","36,46","56,62","0,89","323,52"
"2020","431634","Vendrell, el","Baix Penedès","38.373","0,00","778,30","2.593,67","1.065,13","913,06","712,82","1.954,10","181,33","32,75","1,47","62,37","972,88","7,71","1,94","3,41","12,49","9.293,44","36,99","242,19","0,00","0,00","15.828,36","0,00","15.828,36","63,01","25.121,79","1,79","654,67"
"2020","172109","Ventalló","Alt Empordà","846","16,60","0,00","149,69","52,59","46,77","36,52","104,44","6,60","2,29","0,24","2,21","9,63","1,54","0,03","0,06","2,69","431,90","57,10","510,52","0,00","0,00","324,53","0,00","324,53","42,90","756,43","2,45","894,12"
"2020","252424","Verdú","Urgell","902","0,00","90,34","0,00","24,74","21,98","28,34","45,98","6,22","1,28","0,13","0,00","55,46","0,00","0,06","0,09","5,03","279,65","67,99","310,03","131,67","0,00","0,00","0,00","131,67","32,01","411,32","1,25","456,01"
"2020","172116","Verges","Baix Empordà","1.169","10,40","208,24","48,97","46,03","22,23","51,42","77,37","17,76","14,24","0,58","7,77","64,69","0,13","0,06","0,09","0,28","570,25","91,64","487,81","0,00","0,00","52,02","0,00","52,02","8,36","622,27","1,46","532,31"
"2020","431649","Vespella de Gaià","Tarragonès","417","0,00","99,80","202,50","27,25","28,51","33,06","26,23","1,72","0,35","0,28","2,39","1,88","0,00","0,00","0,04","0,16","424,17","58,80","1.017,20","0,00","297,26","0,00","0,00","297,26","41,20","721,43","4,74","1.730,05"
"2020","82981","Vic","Osona","47.630","32,80","3.458,22","242,74","3.696,93","1.122,88","2.038,91","976,15","254,18","121,30","11,31","153,33","348,14","21,03","1,89","5,19","117,86","12.602,86","58,89","264,60","0,00","0,00","8.798,09","0,00","8.798,09","41,11","21.400,95","1,23","449,32"
"2020","172121","Vidrà","Osona","177","1,80","27,99","0,00","19,52","13,61","11,22","6,96","0,58","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","81,71","69,29","461,62","0,82","0,00","35,40","0,00","36,22","30,71","117,93","1,83","666,25"
"2020","172137","Vidreres","Selva","7.951","27,40","438,54","603,72","186,55","180,34","174,12","478,63","82,30","50,00","1,55","17,96","817,00","10,01","0,81","0,58","5,79","3.075,29","52,06","386,78","55,94","0,00","2.776,46","0,00","2.832,40","47,94","5.907,69","2,04","743,01"
"2020","252430","Vielha e Mijaran","Val d'Aran","5.611","0,00","115,04","0,00","300,19","321,46","146,83","332,94","51,52","41,62","1,05","22,27","347,99","3,96","0,36","0,55","4,30","1.690,08","39,22","301,21","2.619,20","0,00","0,00","0,00","2.619,20","60,78","4.309,28","2,10","768,01"
"2020","431652","Vilabella","Alt Camp","729","0,00","53,05","0,00","17,20","17,92","14,91","18,53","1,84","0,57","0,15","2,13","1,72","0,05","0,03","0,07","0,35","128,52","44,27","176,29","0,00","0,00","161,80","0,00","161,80","55,73","290,32","1,09","398,24"
"2020","172142","Vilabertran","Alt Empordà","993","12,30","0,00","111,67","28,43","16,50","17,67","75,33","5,38","2,29","0,56","2,17","50,03","1,35","0,04","0,07","1,08","324,88","58,38","327,17","0,00","0,00","231,58","0,00","231,58","41,62","556,45","1,54","560,38"
"2020","172155","Vilablareix","Gironès","3.063","12,20","343,56","81,91","89,19","85,27","128,87","40,31","19,24","4,66","1,06","4,09","20,64","1,08","0,34","0,22","0,71","833,35","92,19","272,07","70,56","0,00","0,00","0,00","70,56","7,81","903,91","0,81","295,11"
"2020","82994","Vilada","Berguedà","419","11,50","52,73","1,00","17,87","20,14","19,05","17,03","2,32","3,51","0,44","2,38","3,61","0,09","0,08","0,05","0,49","152,26","71,59","363,40","60,42","0,00","0,00","0,00","60,42","28,41","212,68","1,39","507,59"
"2020","172174","Viladamat","Alt Empordà","458","10,90","0,00","30,48","28,38","21,91","20,34","47,04","1,47","2,29","0,27","1,56","9,63","0,14","0,01","0,03","0,13","174,59","54,38","381,20","0,00","0,00","146,48","0,00","146,48","45,62","321,07","1,92","701,03"
"2020","172168","Viladasens","Gironès","206","2,80","0,00","0,00","13,56","14,50","11,91","4,19","1,02","0,00","0,46","0,00","0,00","0,00","0,01","0,01","0,00","48,46","43,69","235,22","62,44","0,00","0,00","0,00","62,44","56,31","110,90","1,47","538,33"
"2020","83015","Viladecans","Baix Llobregat","67.197","66,00","1.940,58","639,43","1.657,32","1.230,28","1.299,20","1.944,47","326,57","36,76","23,52","209,64","1.304,27","8,38","4,30","7,35","267,51","10.965,57","36,53","163,19","1.335,77","26,19","17.689,96","0,00","19.051,92","63,47","30.017,49","1,22","446,71"
"2020","83008","Viladecavalls","Vallès Occidental","7.545","0,00","404,14","276,02","238,46","199,50","224,52","291,58","77,84","26,79","4,68","41,10","147,56","7,42","0,73","0,82","9,19","1.950,34","47,00","258,49","6,73","0,00","2.192,40","0,00","2.199,13","53,00","4.149,47","1,51","549,96"
"2020","172180","Vilademuls","Pla de l'Estany","835","12,00","37,00","0,07","15,64","26,70","14,48","6,60","4,78","2,45","0,16","0,00","3,81","0,16","0,08","0,06","0,62","124,61","29,62","149,23","296,07","0,00","0,00","0,00","296,07","70,38","420,68","1,38","503,80"
"2020","172207","Viladrau","Osona","1.047","3,10","201,38","1,12","83,26","72,72","73,33","47,41","4,49","0,87","0,73","2,95","4,04","0,34","0,04","0,11","0,59","496,48","65,32","474,19","0,00","0,00","263,63","0,00","263,63","34,68","760,11","1,99","725,98"
"2020","172214","Vilafant","Alt Empordà","5.421","38,40","171,76","282,10","201,77","127,55","128,75","506,50","27,38","0,00","0,27","10,59","70,00","5,98","0,36","0,39","1,25","1.573,06","48,52","290,18","0,00","0,00","1.668,98","0,00","1.668,98","51,48","3.242,04","1,64","598,05"
"2020","83054","Vilafranca del Penedès","Alt Penedès","40.154","0,00","1.523,42","241,79","1.396,54","1.061,17","813,56","1.864,09","135,99","0,00","0,97","90,10","1.161,47","1,41","4,72","4,39","17,28","8.316,91","39,51","207,13","12.732,00","0,00","0,00","0,00","12.732,00","60,49","21.048,91","1,44","524,20"
