any;municipi;edat any a any;sexe;concepte;estat;valor
2023;Berga;total;homes;població;;8372
2023;Berga;total;dones;població;;8622
2023;Berga;total;total;població;;16994
2023;Besalú;total;homes;població;;1184
2023;Besalú;total;dones;població;;1328
2023;Besalú;total;total;població;;2512
2023;Bescanó;total;homes;població;;2597
2023;Bescanó;total;dones;població;;2574
2023;Bescanó;total;total;població;;5171
2023;Beuda;total;homes;població;;109
2023;Beuda;total;dones;població;;103
2023;Beuda;total;total;població;;212
2023;Bigues i Riells del Fai;total;homes;població;;5030
2023;Bigues i Riells del Fai;total;dones;població;;4914
2023;Bigues i Riells del Fai;total;total;població;;9944
2023;Biosca;total;homes;població;;102
2023;Biosca;total;dones;població;;83
2023;Biosca;total;total;població;;185
2023;Bisbal d'Empordà, la;total;homes;població;;5684
2023;Bisbal d'Empordà, la;total;dones;població;;5680
2023;Bisbal d'Empordà, la;total;total;població;;11364
2023;Bisbal de Montsant, la;total;homes;població;;117
2023;Bisbal de Montsant, la;total;dones;població;;89
2023;Bisbal de Montsant, la;total;total;població;;206
2023;Bisbal del Penedès, la;total;homes;població;;2185
2023;Bisbal del Penedès, la;total;dones;població;;1983
2023;Bisbal del Penedès, la;total;total;població;;4168
2023;Biure;total;homes;població;;130
2023;Biure;total;dones;població;;110
2023;Biure;total;total;població;;240
2023;Blancafort;total;homes;població;;200
2023;Blancafort;total;dones;població;;190
2023;Blancafort;total;total;població;;390
2023;Blanes;total;homes;població;;20639
2023;Blanes;total;dones;població;;20878
2023;Blanes;total;total;població;;41517
2023;Boadella i les Escaules;total;homes;població;;131
2023;Boadella i les Escaules;total;dones;població;;131
2023;Boadella i les Escaules;total;total;població;;262
2023;Bolvir;total;homes;població;;258
2023;Bolvir;total;dones;població;;250
2023;Bolvir;total;total;població;;508
2023;Bonastre;total;homes;població;;403
2023;Bonastre;total;dones;població;;341
2023;Bonastre;total;total;població;;744
2023;Bòrdes, Es;total;homes;població;;157
2023;Bòrdes, Es;total;dones;població;;123
2023;Bòrdes, Es;total;total;població;;280
2023;Bordils;total;homes;població;;902
2023;Bordils;total;dones;població;;892
2023;Bordils;total;total;població;;1794
2023;Borges Blanques, les;total;homes;població;;3160
2023;Borges Blanques, les;total;dones;població;;3039
2023;Borges Blanques, les;total;total;població;;6199
2023;Borges del Camp, les;total;homes;població;;1128
2023;Borges del Camp, les;total;dones;població;;1067
2023;Borges del Camp, les;total;total;població;;2195
2023;Borrassà;total;homes;població;;408
2023;Borrassà;total;dones;població;;387
2023;Borrassà;total;total;població;;795
2023;Borredà;total;homes;població;;247
2023;Borredà;total;dones;població;;192
2023;Borredà;total;total;població;;439
2023;Bossòst;total;homes;població;;556
2023;Bossòst;total;dones;població;;582
2023;Bossòst;total;total;població;;1138
2023;Bot;total;homes;població;;284
2023;Bot;total;dones;població;;276
2023;Bot;total;total;població;;560
2023;Botarell;total;homes;població;;587
2023;Botarell;total;dones;població;;565
2023;Botarell;total;total;població;;1152
2023;Bovera;total;homes;població;;141
2023;Bovera;total;dones;població;;120
2023;Bovera;total;total;població;;261
2023;Bràfim;total;homes;població;;343
2023;Bràfim;total;dones;població;;344
2023;Bràfim;total;total;població;;687
2023;Breda;total;homes;població;;1906
2023;Breda;total;dones;població;;1986
2023;Breda;total;total;població;;3892
2023;Bruc, el;total;homes;població;;1200
2023;Bruc, el;total;dones;població;;1075
2023;Bruc, el;total;total;població;;2275
2023;Brull, el;total;homes;població;;155
2023;Brull, el;total;dones;població;;131
2023;Brull, el;total;total;població;;286
2023;Brunyola i Sant Martí Sapresa;total;homes;població;;204
2023;Brunyola i Sant Martí Sapresa;total;dones;població;;194
2023;Brunyola i Sant Martí Sapresa;total;total;població;;398
2023;Cabacés;total;homes;població;;169
2023;Cabacés;total;dones;població;;136
2023;Cabacés;total;total;població;;305
2023;Cabanabona;total;homes;població;;27
2023;Cabanabona;total;dones;població;;35
2023;Cabanabona;total;total;població;;62
2023;Cabanelles;total;homes;població;;154
2023;Cabanelles;total;dones;població;;122
2023;Cabanelles;total;total;població;;276
2023;Cabanes;total;homes;població;;490
2023;Cabanes;total;dones;població;;448
2023;Cabanes;total;total;població;;938
2023;Cabanyes, les;total;homes;població;;510
2023;Cabanyes, les;total;dones;població;;483
2023;Cabanyes, les;total;total;població;;993
2023;Cabó;total;homes;població;;52
2023;Cabó;total;dones;població;;49
2023;Cabó;total;total;població;;101
2023;Cabra del Camp;total;homes;població;;670
2023;Cabra del Camp;total;dones;població;;612
2023;Cabra del Camp;total;total;població;;1282
2023;Cabrera d'Anoia;total;homes;població;;890
2023;Cabrera d'Anoia;total;dones;població;;777
2023;Cabrera d'Anoia;total;total;població;;1667
2023;Cabrera de Mar;total;homes;població;;2482
2023;Cabrera de Mar;total;dones;població;;2466
2023;Cabrera de Mar;total;total;població;;4948
2023;Cabrils;total;homes;població;;3858
2023;Cabrils;total;dones;població;;3945
2023;Cabrils;total;total;població;;7803
2023;Cadaqués;total;homes;població;;1422
2023;Cadaqués;total;dones;població;;1494
2023;Cadaqués;total;total;població;;2916
2023;Calaf;total;homes;població;;1790
2023;Calaf;total;dones;població;;1759
2023;Calaf;total;total;població;;3549
2023;Calafell;total;homes;població;;15251
2023;Calafell;total;dones;població;;15231
2023;Calafell;total;total;població;;30482
2023;Calders;total;homes;població;;565
2023;Calders;total;dones;població;;533
2023;Calders;total;total;població;;1098
2023;Caldes d'Estrac;total;homes;població;;1543
2023;Caldes d'Estrac;total;dones;població;;1670
2023;Caldes d'Estrac;total;total;població;;3213
2023;Caldes de Malavella;total;homes;població;;4168
2023;Caldes de Malavella;total;dones;població;;4223
2023;Caldes de Malavella;total;total;població;;8391
2023;Caldes de Montbui;total;homes;població;;9021
2023;Caldes de Montbui;total;dones;població;;9081
2023;Caldes de Montbui;total;total;població;;18102
2023;Calella;total;homes;població;;9516
2023;Calella;total;dones;població;;10246
2023;Calella;total;total;població;;19762
2023;Calldetenes;total;homes;població;;1318
2023;Calldetenes;total;dones;població;;1278
2023;Calldetenes;total;total;població;;2596
2023;Callús;total;homes;població;;1027
2023;Callús;total;dones;població;;1073
2023;Callús;total;total;població;;2100
2023;Calonge de Segarra;total;homes;població;;95
2023;Calonge de Segarra;total;dones;població;;93
2023;Calonge de Segarra;total;total;població;;188
2023;Calonge i Sant Antoni;total;homes;població;;5989
2023;Calonge i Sant Antoni;total;dones;població;;6015
2023;Calonge i Sant Antoni;total;total;població;;12004
2023;Camarasa;total;homes;població;;411
2023;Camarasa;total;dones;població;;384
2023;Camarasa;total;total;població;;795
2023;Camarles;total;homes;població;;1728
2023;Camarles;total;dones;població;;1637
2023;Camarles;total;total;població;;3365
2023;Cambrils;total;homes;població;;17796
2023;Cambrils;total;dones;població;;18645
2023;Cambrils;total;total;població;;36441
2023;Camós;total;homes;població;;352
2023;Camós;total;dones;població;;366
2023;Camós;total;total;població;;718
2023;Campdevànol;total;homes;població;;1583
2023;Campdevànol;total;dones;població;;1632
2023;Campdevànol;total;total;població;;3215
2023;Campelles;total;homes;població;;90
2023;Campelles;total;dones;població;;75
2023;Campelles;total;total;població;;165
2023;Campins;total;homes;població;;303
2023;Campins;total;dones;població;;289
2023;Campins;total;total;població;;592
2023;Campllong;total;homes;població;;265
2023;Campllong;total;dones;població;;269
2023;Campllong;total;total;població;;534
2023;Camprodon;total;homes;població;;1210
2023;Camprodon;total;dones;població;;1277
2023;Camprodon;total;total;població;;2487
2023;Canejan;total;homes;població;;49
2023;Canejan;total;dones;població;;47
2023;Canejan;total;total;població;;96
2023;Canet d'Adri;total;homes;població;;380
2023;Canet d'Adri;total;dones;població;;360
2023;Canet d'Adri;total;total;població;;740
2023;Canet de Mar;total;homes;població;;7302
2023;Canet de Mar;total;dones;població;;7712
2023;Canet de Mar;total;total;població;;15014
2023;Canonja, la;total;homes;població;;2888
2023;Canonja, la;total;dones;població;;3037
2023;Canonja, la;total;total;població;;5925
2023;Canovelles;total;homes;població;;8785
2023;Canovelles;total;dones;població;;8240
2023;Canovelles;total;total;població;;17025
2023;Cànoves i Samalús;total;homes;població;;1690
2023;Cànoves i Samalús;total;dones;població;;1630
2023;Cànoves i Samalús;total;total;població;;3320
2023;Cantallops;total;homes;població;;168
2023;Cantallops;total;dones;població;;158
2023;Cantallops;total;total;població;;326
2023;Canyelles;total;homes;població;;2714
2023;Canyelles;total;dones;població;;2487
2023;Canyelles;total;total;població;;5201
2023;Capafonts;total;homes;població;;63
2023;Capafonts;total;dones;població;;48
2023;Capafonts;total;total;població;;111
2023;Capçanes;total;homes;població;;212
2023;Capçanes;total;dones;població;;211
2023;Capçanes;total;total;població;;423
2023;Capellades;total;homes;població;;2679
2023;Capellades;total;dones;població;;2736
2023;Capellades;total;total;població;;5415
2023;Capmany;total;homes;població;;341
2023;Capmany;total;dones;població;;324
2023;Capmany;total;total;població;;665
2023;Capolat;total;homes;població;;42
2023;Capolat;total;dones;població;;46
2023;Capolat;total;total;població;;88
2023;Cardedeu;total;homes;població;;9224
2023;Cardedeu;total;dones;població;;9823
2023;Cardedeu;total;total;població;;19047
2023;Cardona;total;homes;població;;2253
2023;Cardona;total;dones;població;;2308
