any;municipi;concepte;indicador;estat;valor
2021;Bellcaire d'Urgell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,7
2021;Bell-lloc d'Urgell;renda familiar disponible bruta;valor (milers €);;39102
2021;Bell-lloc d'Urgell;renda familiar disponible bruta;per habitant (€);;16811
2021;Bell-lloc d'Urgell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,2
2021;Bellpuig;renda familiar disponible bruta;valor (milers €);;76498
2021;Bellpuig;renda familiar disponible bruta;per habitant (€);;14759
2021;Bellpuig;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,2
2021;Bellvei;renda familiar disponible bruta;valor (milers €);;32794
2021;Bellvei;renda familiar disponible bruta;per habitant (€);;14196
2021;Bellvei;renda familiar disponible bruta;per habitant (índex Catalunya=100);;76,2
2021;Bellver de Cerdanya;renda familiar disponible bruta;valor (milers €);;38089
2021;Bellver de Cerdanya;renda familiar disponible bruta;per habitant (€);;17577
2021;Bellver de Cerdanya;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,3
2021;Bellvís;renda familiar disponible bruta;valor (milers €);;34406
2021;Bellvís;renda familiar disponible bruta;per habitant (€);;15319
2021;Bellvís;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,2
2021;Benavent de Segrià;renda familiar disponible bruta;valor (milers €);;25878
2021;Benavent de Segrià;renda familiar disponible bruta;per habitant (€);;16739
2021;Benavent de Segrià;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,8
2021;Benissanet;renda familiar disponible bruta;valor (milers €);;16224
2021;Benissanet;renda familiar disponible bruta;per habitant (€);;14034
2021;Benissanet;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75,3
2021;Berga;renda familiar disponible bruta;valor (milers €);;298003
2021;Berga;renda familiar disponible bruta;per habitant (€);;17821
2021;Berga;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,6
2021;Besalú;renda familiar disponible bruta;valor (milers €);;43499
2021;Besalú;renda familiar disponible bruta;per habitant (€);;17505
2021;Besalú;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,9
2021;Bescanó;renda familiar disponible bruta;valor (milers €);;94335
2021;Bescanó;renda familiar disponible bruta;per habitant (€);;18364
2021;Bescanó;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,5
2021;Bigues i Riells del Fai;renda familiar disponible bruta;valor (milers €);;197811
2021;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (€);;20509
2021;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110
2021;Bisbal d'Empordà, la;renda familiar disponible bruta;valor (milers €);;172834
2021;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (€);;15495
2021;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,1
2021;Bisbal del Penedès, la;renda familiar disponible bruta;valor (milers €);;60036
2021;Bisbal del Penedès, la;renda familiar disponible bruta;per habitant (€);;15296
2021;Bisbal del Penedès, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,1
2021;Blanes;renda familiar disponible bruta;valor (milers €);;618772
2021;Blanes;renda familiar disponible bruta;per habitant (€);;15373
2021;Blanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,5
2021;Bordils;renda familiar disponible bruta;valor (milers €);;32495
2021;Bordils;renda familiar disponible bruta;per habitant (€);;18063
2021;Bordils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,9
2021;Borges Blanques, les;renda familiar disponible bruta;valor (milers €);;97388
